EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,DefLongMidRangeReboundPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceTurnovers,SecondChanceFtPoints,HeaveAttempts,Offensive Fouls Drawn,LostBallTurnovers,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,SelfOReb,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceCorner3FGM,PenaltyCorner3FGM,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
200745-203143-203501-2546-2747,1610612752,"Andrea Bargnani, Pablo Prigioni, Tim Hardaway Jr., Carmelo Anthony, JR Smith","Bargnani, Prigioni, Hardaway Jr., Anthony, Smith",200745-203143-203501-2546-2747,NYK,743.0,5,12.0,24.0,26.0,15.0,6.0,50.0,5.0,11.0,13.0,4.0,6.0,3.0,14.0,0.7142857142857143,0.75,,96.90444145356662,14.375,15.307692307692308,13.416666666666666,14.384615384615385,0.625,0.6666666666666666,-2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,4.0,3.0,4.0,,,3.0,8.0,,,2.0,4.0,5.0,9.0,3.0,8.0,4.0,23.0,25.0,,1.0,,,1.0,4.0,7.0,2.0,4.0,4.0,18.0,2.0,8.0,9.0,,7.0,3.0,1.0,1.0,3.0,4.0,3.0,,1.0,,,11.0,2.0,,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,3.0,,6.0,,,2.0,5.0,,,7.0,1.0,,2.0,2.0,1.0,1.0,,2.0,22.0,18.0,1.0,0.2,0.2,1.0,0.375,,0.5,0.42857142857142855,0.5555555555555556,,0.5714285714285714,0.5588235294117647,,0.6363636363636364,0.575,0.25,0.6428571428571429,0.47058823529411764,0.1111111111111111,,0.25,0.3333333333333333,1.0,,0.8,0.5,0.25,,,,0.5,0.75,0.6666666666666666,1.0,0.058823529411764705,1.0,1.0,1.0,0.23529411764705882,0.25,0.3333333333333333,,0.23529411764705882,0.75,0.75,,,,,,0.47058823529411764,0.375,0.375,1.0,,,,,,0.09090909090909091,1.0,0.36363636363636365,0.5,0.5294117647058824,0.42857142857142855,0.4881125,,0.5024500000000001,0.1111111111111111,0.2,0.043478260869565216,0.782608695652174,10.855555555555556,28.4875,,1.0,1.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1610612752,2014,2013-14,True
200745-203143-203501-2546-2757,1610612752,"Andrea Bargnani, Pablo Prigioni, Tim Hardaway Jr., Carmelo Anthony, Beno Udrih","Bargnani, Prigioni, Hardaway Jr., Anthony, Udrih",200745-203143-203501-2546-2757,NYK,63.0,1,1.0,2.0,2.0,,,4.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,91.42857142857143,16.0,15.5,16.0,15.5,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.356,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203143-2405-2546-2747,1610612752,"Andrea Bargnani, Pablo Prigioni, Amar'e Stoudemire, Carmelo Anthony, JR Smith","Bargnani, Prigioni, Stoudemire, Anthony, Smith",200745-203143-2405-2546-2747,NYK,2582.0,11,43.0,72.0,81.0,16.0,6.0,153.0,25.0,39.0,48.0,2.0,10.0,1.0,16.0,0.7575757575757576,0.7708333333333334,0.625,85.32920216886136,15.958333333333334,17.691358024691358,15.652777777777779,16.691358024691358,0.2222222222222222,0.9090909090909091,24.0,7.0,14.0,17.0,4.0,5.0,7.0,8.0,4.0,9.0,7.0,10.0,6.0,10.0,5.0,14.0,,,,2.0,25.0,36.0,11.0,24.0,17.0,100.0,76.0,5.0,6.0,1.0,1.0,13.0,10.0,12.0,,3.0,5.0,25.0,22.0,28.0,30.0,6.0,14.0,5.0,1.0,11.0,10.0,21.0,4.0,6.0,7.0,1.0,3.0,52.0,5.0,3.0,12.0,2.0,9.0,5.0,3.0,2.0,8.0,4.0,,,8.0,2.0,15.0,,,2.0,22.0,1.0,1.0,25.0,1.0,3.0,8.0,2.0,4.0,4.0,,4.0,87.0,25.0,2.0,0.44,0.5,0.9090909090909091,0.4583333333333333,1.0,,0.4583333333333333,0.6944444444444444,0.8333333333333334,0.8333333333333334,0.6916666666666667,0.9285714285714286,0.6666666666666666,0.6928571428571428,0.9285714285714286,0.625,0.4,0.027777777777777776,0.058823529411764705,,0.8,0.5,0.2727272727272727,0.8,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.4,,0.1111111111111111,0.7142857142857143,0.7692307692307693,1.0,0.2833333333333333,0.8235294117647058,0.875,0.5,0.15,0.4444444444444444,0.4444444444444444,0.25,0.16666666666666666,0.7,0.7,0.42857142857142855,0.16666666666666666,0.6,0.6,1.0,0.23333333333333334,0.35714285714285715,0.35714285714285715,0.8,0.7142857142857143,0.8,,,,0.5333333333333333,0.875,0.13333333333333333,,0.6833333333333333,0.35714285714285715,0.5191266666666666,0.5762875,0.55114,0.1323529411764706,0.18604651162790697,0.13,0.25,8.177777777777777,24.633333333333336,1.0,,,1.0,4.0,3.0,0.75,1.0,1.0,3.0,3.0,1.0,0.13043478260869565,0.25,0.14285714285714285,0.06666666666666667,,,,,,,1.0,,,1.0,1.0,,,,1.0,0.25,,,1.0,,,0.04,,,,,,,1610612752,2014,2013-14,True
200745-203315-203501-2199-2546,1610612752,"Andrea Bargnani, Toure' Murry, Tim Hardaway Jr., Tyson Chandler, Carmelo Anthony","Bargnani, Murry, Hardaway Jr., Chandler, Anthony",200745-203315-203501-2199-2546,NYK,50.0,1,1.0,2.0,2.0,,2.0,4.0,,1.0,2.0,,,,,,1.0,,115.19999999999999,7.5,17.5,6.5,17.5,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,0.5,,,,,,,1.0,1.0,1.0,,,,,,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.664275,,,,,1.0,,1.6,22.6,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203315-203501-2199-2747,1610612752,"Andrea Bargnani, Toure' Murry, Tim Hardaway Jr., Tyson Chandler, JR Smith","Bargnani, Murry, Hardaway Jr., Chandler, Smith",200745-203315-203501-2199-2747,NYK,174.0,3,3.0,5.0,7.0,,1.0,12.0,1.0,5.0,6.0,,1.0,,,1.0,1.0,1.0,99.3103448275862,16.2,13.285714285714286,15.4,13.285714285714286,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,3.0,,1.0,1.0,5.0,3.0,1.0,1.0,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,2.0,,,1.0,,,,,,3.0,,,,,,,,,,0.6666666666666666,1.0,,0.5,1.0,,0.5,1.0,,0.25,,,,1.0,1.0,,1.0,1.0,0.5,,,,,,1.0,1.0,0.25,1.0,1.0,,0.25,,,,0.25,1.0,1.0,,0.25,,,,,,,,1.0,1.0,,,,,,,,0.5,,0.5563,,,0.2,0.25,0.4,,11.566666666666668,22.9,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203315-203501-2405-2546,1610612752,"Andrea Bargnani, Toure' Murry, Tim Hardaway Jr., Amar'e Stoudemire, Carmelo Anthony","Bargnani, Murry, Hardaway Jr., Stoudemire, Anthony",200745-203315-203501-2405-2546,NYK,238.0,1,4.0,6.0,7.0,,,13.0,,,,,2.0,,,,,,78.65546218487394,23.833333333333332,13.571428571428571,23.833333333333332,13.142857142857142,,,-3.0,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,1.0,,,,,2.0,4.0,,1.0,,4.0,7.0,,,,,,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,,2.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,4.0,,,0.5,0.5,,,,,,0.5,,,0.4,,,0.4,,,0.2,0.25,,0.5,1.0,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.4,0.5,1.0,,0.2,,,,,,,,0.2,,,,,,,,,,,,,0.4,,0.40756,,,0.2,0.25,,,8.425,25.7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203315-203501-2405-2747,1610612752,"Andrea Bargnani, Toure' Murry, Tim Hardaway Jr., Amar'e Stoudemire, JR Smith","Bargnani, Murry, Hardaway Jr., Stoudemire, Smith",200745-203315-203501-2405-2747,NYK,633.0,3,11.0,18.0,18.0,2.0,,36.0,4.0,7.0,11.0,,2.0,,2.0,0.4444444444444444,0.5454545454545454,0.3333333333333333,81.89573459715639,16.22222222222222,18.944444444444443,14.055555555555555,17.27777777777778,0.1111111111111111,0.5,13.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,4.0,10.0,1.0,1.0,,1.0,5.0,8.0,4.0,10.0,2.0,24.0,11.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,,1.0,,2.0,4.0,6.0,12.0,,10.0,4.0,1.0,2.0,4.0,6.0,4.0,,1.0,1.0,,16.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,,,,5.0,1.0,6.0,,,,5.0,,1.0,5.0,1.0,,2.0,1.0,1.0,,1.0,1.0,17.0,2.0,,0.4,0.4,1.0,0.4,1.0,,0.4,0.625,1.0,1.0,0.6111111111111112,1.1666666666666667,0.5,0.6,1.1666666666666667,0.5,0.5555555555555556,0.125,0.2,,1.0,0.5,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,,0.16666666666666666,0.5,1.0,,0.2777777777777778,0.6,0.75,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.5555555555555556,0.4,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.5,,0.8333333333333334,0.4,0.5196722222222223,0.590875,0.65685,0.10526315789473684,0.2222222222222222,0.2916666666666667,0.08333333333333333,3.2125,25.240000000000002,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203315-203501-2546-2747,1610612752,"Andrea Bargnani, Toure' Murry, Tim Hardaway Jr., Carmelo Anthony, JR Smith","Bargnani, Murry, Hardaway Jr., Anthony, Smith",200745-203315-203501-2546-2747,NYK,387.0,1,6.0,12.0,12.0,11.0,,24.0,2.0,6.0,7.0,3.0,3.0,3.0,11.0,0.6666666666666666,0.75,1.0,89.30232558139535,16.916666666666668,15.333333333333334,16.916666666666668,13.833333333333334,0.9166666666666666,,-2.0,1.0,2.0,3.0,,,2.0,2.0,,,1.0,2.0,1.0,1.0,,4.0,,,,4.0,3.0,5.0,1.0,5.0,1.0,10.0,12.0,,,,,,3.0,4.0,1.0,5.0,1.0,10.0,,6.0,3.0,,4.0,,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,,4.0,,1.0,,,,,,,1.0,,1.0,2.0,,,1.0,3.0,,,1.0,1.0,,1.0,,,,,,10.0,10.0,,,,1.0,0.2,,0.2,0.2,0.6,,0.75,0.45,,0.5,0.5,,0.5555555555555556,0.5,0.2,0.3333333333333333,,,,,0.8,0.25,0.16666666666666666,,,,0.25,1.0,0.8,,0.3,0.6666666666666666,1.0,,,,,,0.2,0.5,0.5,,0.1,1.0,1.0,1.0,0.4,,,,,,,,,0.2222222222222222,1.0,0.4444444444444444,,0.8,,0.544085,,0.5309833333333334,0.1,0.2,,1.0,7.959999999999999,25.46,1.0,,,1.0,,,,,1.0,,,,,,,0.1111111111111111,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203501-2199-2546-2747,1610612752,"Andrea Bargnani, Tim Hardaway Jr., Tyson Chandler, Carmelo Anthony, JR Smith","Bargnani, Hardaway Jr., Chandler, Anthony, Smith",200745-203501-2199-2546-2747,NYK,362.0,1,6.0,11.0,12.0,,,23.0,1.0,2.0,3.0,3.0,6.0,,,0.5,0.5,,91.49171270718232,17.545454545454547,14.083333333333334,17.454545454545453,13.583333333333334,,,-13.0,1.0,3.0,4.0,,,,,1.0,2.0,,,,,,1.0,,,,,4.0,6.0,,1.0,,8.0,21.0,,,,,,,,,,,,4.0,4.0,,,1.0,,1.0,2.0,,2.0,,,2.0,,,4.0,,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,,,2.0,,3.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,8.0,,,0.5,0.5,,,,,,0.6666666666666666,,,0.5714285714285714,,,0.5714285714285714,,,0.14285714285714285,0.16666666666666666,0.25,,0.5,1.0,1.0,,,0.5,1.0,,,,0.5,,,0.5714285714285714,0.75,1.0,0.6666666666666666,0.2857142857142857,0.5,0.5,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,0.7142857142857143,,0.46700714285714284,,,,,,,4.616666666666666,25.1,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203501-2199-2747-2757,1610612752,"Andrea Bargnani, Tim Hardaway Jr., Tyson Chandler, JR Smith, Beno Udrih","Bargnani, Hardaway Jr., Chandler, Smith, Udrih",200745-203501-2199-2747-2757,NYK,2249.0,6,37.0,71.0,66.0,6.0,2.0,137.0,23.0,30.0,42.0,4.0,9.0,,6.0,0.7666666666666667,0.7435897435897436,0.625,87.71898621609604,15.47887323943662,17.424242424242426,14.450704225352112,16.515151515151516,0.08450704225352113,0.75,28.0,11.0,11.0,17.0,2.0,3.0,1.0,1.0,5.0,11.0,9.0,15.0,5.0,11.0,3.0,9.0,1.0,1.0,,,25.0,43.0,8.0,20.0,23.0,97.0,69.0,4.0,6.0,2.0,2.0,21.0,1.0,3.0,1.0,2.0,6.0,11.0,36.0,14.0,24.0,2.0,9.0,3.0,3.0,18.0,8.0,26.0,3.0,5.0,9.0,2.0,7.0,60.0,4.0,8.0,6.0,1.0,12.0,5.0,2.0,3.0,5.0,2.0,2.0,1.0,9.0,,17.0,,1.0,,16.0,2.0,,25.0,2.0,1.0,9.0,4.0,3.0,3.0,,3.0,76.0,11.0,3.0,0.72,0.75,1.0,0.4,1.0,0.5,0.4,0.5813953488372093,0.6666666666666666,0.3333333333333333,0.5873015873015873,0.875,0.5,0.6486486486486487,0.875,0.6875,0.31746031746031744,0.06976744186046512,0.17647058823529413,,0.5555555555555556,1.0,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,0.625,1.0,0.2698412698412698,0.6470588235294118,0.7857142857142857,0.8181818181818182,0.1746031746031746,0.45454545454545453,0.45454545454545453,0.4,0.23809523809523808,0.6,0.6,0.7777777777777778,0.1746031746031746,0.45454545454545453,0.45454545454545453,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.375,0.6666666666666666,0.125,1.0,1.0,0.2,1.0,,,0.5873015873015873,0.3333333333333333,0.5256793650793651,0.5252916666666666,0.5209900000000001,0.12857142857142856,0.18,0.21649484536082475,0.1134020618556701,8.923255813953489,24.03,,7.0,,1.0,3.0,3.0,1.0,1.0,2.0,,2.0,0.5,0.07407407407407407,0.5,0.125,0.4,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203501-2405-2546-2747,1610612752,"Andrea Bargnani, Tim Hardaway Jr., Amar'e Stoudemire, Carmelo Anthony, JR Smith","Bargnani, Hardaway Jr., Stoudemire, Anthony, Smith",200745-203501-2405-2546-2747,NYK,75.0,1,1.0,2.0,2.0,,2.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,76.8,16.5,21.0,10.0,21.0,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,4.0,2.0,1.0,1.0,,,2.0,,,,1.0,,,2.0,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,2.0,,,1.0,1.0,,,,,,1.0,1.0,,0.5,1.0,,0.6666666666666666,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,1.0,,0.5,,0.3841,0.3841,,0.3333333333333333,0.5,0.5,,18.8,49.9,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203501-2405-2546-2757,1610612752,"Andrea Bargnani, Tim Hardaway Jr., Amar'e Stoudemire, Carmelo Anthony, Beno Udrih","Bargnani, Hardaway Jr., Stoudemire, Anthony, Udrih",200745-203501-2405-2546-2757,NYK,212.0,1,4.0,7.0,6.0,,4.0,13.0,1.0,1.0,1.0,,,,,1.0,1.0,,88.30188679245283,13.857142857142858,19.166666666666668,13.857142857142858,19.166666666666668,,,5.0,,1.0,1.0,,,,,,,2.0,3.0,1.0,1.0,1.0,2.0,,,,,3.0,4.0,2.0,3.0,,12.0,7.0,,,,,,,,,,,,6.0,,6.0,,2.0,1.0,,3.0,2.0,5.0,1.0,1.0,1.0,,2.0,12.0,,,,,,,,,,,,,3.0,,3.0,,,,1.0,,,,,,,,,,,,12.0,,,1.0,1.0,1.0,0.6666666666666666,,,0.6666666666666666,0.75,,,0.8571428571428571,,,0.8571428571428571,,,0.42857142857142855,,,,,,,,,,,,,,1.0,,,0.14285714285714285,1.0,1.0,1.0,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,0.5714285714285714,0.5,0.5118785714285714,,,,,,,14.4,24.7,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
200745-203501-2405-2747-2757,1610612752,"Andrea Bargnani, Tim Hardaway Jr., Amar'e Stoudemire, JR Smith, Beno Udrih","Bargnani, Hardaway Jr., Stoudemire, Smith, Udrih",200745-203501-2405-2747-2757,NYK,592.0,5,10.0,21.0,22.0,11.0,3.0,43.0,7.0,9.0,12.0,4.0,4.0,3.0,11.0,0.7777777777777778,0.8181818181818182,1.0,104.5945945945946,11.571428571428571,15.863636363636363,11.333333333333334,15.772727272727273,0.5238095238095238,1.0,-3.0,2.0,2.0,6.0,1.0,3.0,,4.0,2.0,5.0,1.0,2.0,,1.0,1.0,3.0,,,1.0,2.0,5.0,13.0,1.0,4.0,4.0,17.0,20.0,1.0,3.0,,,2.0,1.0,7.0,1.0,3.0,,5.0,6.0,4.0,,2.0,3.0,1.0,1.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,1.0,2.0,2.0,,3.0,,,,,,,2.0,5.0,,7.0,,,,4.0,,,5.0,2.0,,2.0,,3.0,1.0,2.0,4.0,15.0,5.0,,0.6,0.75,,0.25,,0.3333333333333333,0.25,0.38461538461538464,0.3333333333333333,0.14285714285714285,0.38235294117647056,0.3333333333333333,0.25,0.4722222222222222,0.3333333333333333,0.25,0.23529411764705882,0.07692307692307693,0.16666666666666666,,,,0.25,1.0,0.3333333333333333,0.2727272727272727,0.5,,,0.5,0.3333333333333333,1.0,,0.35294117647058826,0.3333333333333333,0.4,0.5,0.29411764705882354,0.4,0.4,0.5,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,,,0.4,,0.2,0.5,0.5882352941176471,0.3333333333333333,0.4931147058823529,0.5647,0.5020100000000001,0.16666666666666666,0.15384615384615385,0.11764705882352941,0.29411764705882354,8.753846153846153,24.75,,,,,,3.0,0.75,,1.0,3.0,,,,,,0.1,2.0,,,,,,,,,,,,,,,,,,1.0,,,0.2,,1.0,,1.0,,,1610612752,2014,2013-14,True
200745-203501-2546-2747-2757,1610612752,"Andrea Bargnani, Tim Hardaway Jr., Carmelo Anthony, JR Smith, Beno Udrih","Bargnani, Hardaway Jr., Anthony, Smith, Udrih",200745-203501-2546-2747-2757,NYK,469.0,5,8.0,17.0,19.0,6.0,8.0,36.0,6.0,8.0,9.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,110.53304904051173,14.0,12.157894736842104,13.705882352941176,12.157894736842104,0.35294117647058826,1.0,-8.0,2.0,2.0,3.0,,,1.0,1.0,,3.0,1.0,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,9.0,2.0,3.0,,12.0,20.0,,,,,,1.0,2.0,1.0,1.0,,5.0,4.0,2.0,6.0,,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,,1.0,2.0,,1.0,1.0,,1.0,3.0,3.0,,,3.0,,5.0,,,,,,,,,,,,1.0,1.0,,1.0,12.0,5.0,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.3333333333333333,,0.5,0.5,,0.8333333333333334,0.5,,0.8333333333333334,0.25,0.1111111111111111,0.3333333333333333,,0.6,,0.16666666666666666,1.0,,0.14285714285714285,,,0.5,,1.0,1.0,,0.25,0.6666666666666666,1.0,1.0,0.25,,,,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.5,0.48661249999999995,,0.44903333333333334,,,,0.4166666666666667,10.288888888888888,25.96666666666667,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2014,2013-14,True
